,Run,Object,RA,Dec,Equinox,UT,Airm,Instr,Texp sec,Sky PA,Filters etc.,Slit,Grat,CenwA,Comments,night,date,mjd,RA_deg,Dec_deg,search_group
3523,1660496,10P,6:59:55.826,+22:18:19.5,2000.0,21:43,1.04,WFC,120.01,180.0,Sloan r 214,,,,None,20230316,20230316,60019.904861111114,104.98260833333332,22.305416666666666,137.0
3524,1660497,10P,6:59:55.829,+22:18:19.5,2000.0,21:46,1.05,WFC,120.01,180.0,Sloan r 214,,,,None,20230316,20230316,60019.90694444445,104.98262083333331,22.305416666666666,137.0
3525,1660498,10P,6:59:55.829,+22:18:19.5,2000.0,21:49,1.05,WFC,120.03,180.0,Sloan r 214,,,,None,20230316,20230316,60019.90902777778,104.98262083333331,22.305416666666666,137.0
3526,1660499,10P,6:59:55.826,+22:18:19.5,2000.0,21:52,1.05,WFC,120.02,180.0,Sloan r 214,,,,None,20230316,20230316,60019.91111111111,104.98260833333332,22.305416666666666,137.0
3527,1660500,10P,6:59:55.825,+22:18:19.4,2000.0,21:54,1.06,WFC,119.55,180.0,Sloan r 214,,,,None,20230316,20230316,60019.9125,104.98260416666666,22.30538888888889,137.0
3528,1660501,10P,6:59:55.825,+22:18:19.5,2000.0,21:57,1.06,WFC,120.04,180.0,Sloan r 214,,,,None,20230316,20230316,60019.91458333333,104.98260416666666,22.305416666666666,137.0
3529,1660502,10P,6:59:55.826,+22:18:19.5,2000.0,22:00,1.07,WFC,119.53,180.0,Sloan r 214,,,,None,20230316,20230316,60019.916666666664,104.98260833333332,22.305416666666666,137.0
3530,1660503,10P,6:59:55.825,+22:18:19.5,2000.0,22:03,1.07,WFC,120.07,180.0,Sloan r 214,,,,None,20230316,20230316,60019.91875,104.98260416666666,22.305416666666666,137.0
3531,1660504,10P,6:59:55.825,+22:18:19.5,2000.0,22:05,1.07,WFC,120.01,180.0,Sloan r 214,,,,None,20230316,20230316,60019.92013888889,104.98260416666666,22.305416666666666,137.0
3532,1660505,10P,6:59:55.827,+22:18:19.5,2000.0,22:08,1.08,WFC,120.03,180.0,Sloan r 214,,,,None,20230316,20230316,60019.92222222222,104.98261249999999,22.305416666666666,137.0
3533,1660506,10P,6:59:55.837,+22:18:19.4,2000.0,22:11,1.08,WFC,120.01,180.0,Sloan r 214,,,,None,20230316,20230316,60019.924305555556,104.98265416666665,22.30538888888889,137.0
3534,1660507,10P,6:59:55.828,+22:18:19.4,2000.0,22:14,1.09,WFC,120.04,180.0,Sloan r 214,,,,None,20230316,20230316,60019.92638888889,104.98261666666666,22.30538888888889,137.0
3535,1660508,10P,6:59:55.824,+22:18:19.4,2000.0,22:17,1.09,WFC,120.02,180.0,Sloan r 214,,,,None,20230316,20230316,60019.92847222222,104.98259999999999,22.30538888888889,137.0
3536,1660509,10P,6:59:55.826,+22:18:19.5,2000.0,22:20,1.1,WFC,120.02,180.0,Sloan r 214,,,,None,20230316,20230316,60019.930555555555,104.98260833333332,22.305416666666666,137.0
3537,1660510,10P,6:59:55.825,+22:18:19.5,2000.0,22:22,1.1,WFC,120.01,180.0,Sloan r 214,,,,None,20230316,20230316,60019.93194444444,104.98260416666666,22.305416666666666,137.0
3538,1660511,10P,6:59:55.828,+22:18:19.5,2000.0,22:25,1.11,WFC,119.54,180.0,Sloan r 214,,,,None,20230316,20230316,60019.93402777778,104.98261666666666,22.305416666666666,137.0
3539,1660512,10P,6:59:55.825,+22:18:19.5,2000.0,22:28,1.12,WFC,120.02,180.0,Sloan r 214,,,,None,20230316,20230316,60019.936111111114,104.98260416666666,22.305416666666666,137.0
3540,1660513,10P,6:59:55.825,+22:18:19.4,2000.0,22:31,1.12,WFC,119.56,180.0,Sloan r 214,,,,None,20230316,20230316,60019.93819444445,104.98260416666666,22.30538888888889,137.0
3541,1660514,10P,6:59:55.826,+22:18:19.4,2000.0,22:33,1.13,WFC,120.02,180.0,Sloan r 214,,,,None,20230316,20230316,60019.93958333333,104.98260833333332,22.30538888888889,137.0
3542,1660515,10P,6:59:55.827,+22:18:19.5,2000.0,22:36,1.13,WFC,120.06,180.0,Sloan r 214,,,,None,20230316,20230316,60019.941666666666,104.98261249999999,22.305416666666666,137.0
3543,1660516,10P,6:59:55.826,+22:18:19.4,2000.0,22:39,1.14,WFC,120.03,180.0,Sloan r 214,,,,None,20230316,20230316,60019.94375,104.98260833333332,22.30538888888889,137.0
3544,1660517,10P,6:59:55.826,+22:18:19.5,2000.0,22:42,1.15,WFC,120.03,180.0,Sloan r 214,,,,None,20230316,20230316,60019.94583333333,104.98260833333332,22.305416666666666,137.0
3545,1660518,10P,6:59:55.825,+22:18:19.5,2000.0,22:45,1.16,WFC,120.04,180.0,Sloan r 214,,,,None,20230316,20230316,60019.947916666664,104.98260416666666,22.305416666666666,137.0
3546,1660519,10P,6:59:55.827,+22:18:19.4,2000.0,22:48,1.16,WFC,119.99,180.0,Sloan r 214,,,,None,20230316,20230316,60019.95,104.98261249999999,22.30538888888889,137.0
3547,1660520,10P,6:59:55.826,+22:18:19.5,2000.0,22:50,1.17,WFC,120.05,180.0,Sloan r 214,,,,None,20230316,20230316,60019.95138888889,104.98260833333332,22.305416666666666,137.0
3548,1660521,10P,6:59:55.825,+22:18:19.5,2000.0,22:53,1.18,WFC,120.09,180.0,Sloan r 214,,,,None,20230316,20230316,60019.95347222222,104.98260416666666,22.305416666666666,137.0
3549,1660522,10P,6:59:55.826,+22:18:19.5,2000.0,22:56,1.19,WFC,120.01,180.0,Sloan r 214,,,,None,20230316,20230316,60019.955555555556,104.98260833333332,22.305416666666666,137.0
3550,1660523,10P,6:59:55.824,+22:18:19.4,2000.0,22:59,1.19,WFC,120.01,180.0,Sloan r 214,,,,None,20230316,20230316,60019.95763888889,104.98259999999999,22.30538888888889,137.0
3551,1660524,10P,6:59:55.824,+22:18:19.5,2000.0,23:02,1.2,WFC,120.08,180.0,Sloan r 214,,,,None,20230316,20230316,60019.95972222222,104.98259999999999,22.305416666666666,137.0
3552,1660525,10P,6:59:55.828,+22:18:19.5,2000.0,23:04,1.21,WFC,120.04,180.0,Sloan r 214,,,,None,20230316,20230316,60019.96111111111,104.98261666666666,22.305416666666666,137.0
3553,1660526,10P,6:59:55.826,+22:18:19.5,2000.0,23:07,1.22,WFC,120.03,180.0,Sloan r 214,,,,None,20230316,20230316,60019.96319444444,104.98260833333332,22.305416666666666,137.0
3554,1660527,10P,6:59:55.828,+22:18:19.5,2000.0,23:10,1.23,WFC,119.54,180.0,Sloan r 214,,,,None,20230316,20230316,60019.96527777778,104.98261666666666,22.305416666666666,137.0
3555,1660528,10P,6:59:55.828,+22:18:19.5,2000.0,23:13,1.24,WFC,120.03,180.0,Sloan r 214,,,,None,20230316,20230316,60019.967361111114,104.98261666666666,22.305416666666666,137.0
3556,1660529,10P,6:59:55.829,+22:18:19.5,2000.0,23:16,1.25,WFC,120.0,180.0,Sloan r 214,,,,None,20230316,20230316,60019.96944444445,104.98262083333331,22.305416666666666,137.0
3557,1660530,10P,6:59:55.826,+22:18:19.4,2000.0,23:18,1.26,WFC,119.54,180.0,Sloan r 214,,,,None,20230316,20230316,60019.97083333333,104.98260833333332,22.30538888888889,137.0
3558,1660531,10P,6:59:55.825,+22:18:19.5,2000.0,23:21,1.27,WFC,120.01,180.0,Sloan r 214,,,,None,20230316,20230316,60019.972916666666,104.98260416666666,22.305416666666666,137.0
3559,1660532,10P,6:59:55.826,+22:18:19.5,2000.0,23:24,1.28,WFC,120.03,180.0,Sloan r 214,,,,None,20230316,20230316,60019.975,104.98260833333332,22.305416666666666,137.0
3560,1660533,10P,6:59:55.830,+22:18:19.5,2000.0,23:27,1.29,WFC,119.98,180.0,Sloan r 214,,,,None,20230316,20230316,60019.97708333333,104.98262499999998,22.305416666666666,137.0
3561,1660534,10P,6:59:55.827,+22:18:19.5,2000.0,23:30,1.3,WFC,119.51,180.0,Sloan r 214,,,,None,20230316,20230316,60019.979166666664,104.98261249999999,22.305416666666666,137.0
3562,1660535,10P,6:59:55.827,+22:18:19.5,2000.0,23:32,1.31,WFC,120.04,180.0,Sloan r 214,,,,None,20230316,20230316,60019.98055555556,104.98261249999999,22.305416666666666,137.0
3563,1660536,10P,6:59:55.825,+22:18:19.5,2000.0,23:35,1.33,WFC,119.99,180.0,Sloan r 214,,,,None,20230316,20230316,60019.98263888889,104.98260416666666,22.305416666666666,137.0
3564,1660537,10P,6:59:55.827,+22:18:19.5,2000.0,23:38,1.34,WFC,120.05,180.0,Sloan r 214,,,,None,20230316,20230316,60019.98472222222,104.98261249999999,22.305416666666666,137.0
3565,1660538,1998SV65,10:31:41.06,+00:48:17.7,2000.0,23:45,1.14,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230316,60019.989583333336,157.9210833333333,0.8049166666666667,138.0
3566,1660539,1998SV65,10:31:40.98,+00:48:18.9,2000.0,23:47,1.14,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230316,60019.99097222222,157.92075,0.80525,138.0
3567,1660540,1998SV65,10:31:40.94,+00:48:19.7,2000.0,23:49,1.14,WFC,45.03,180.0,Sloan r 214,,,,None,20230316,20230316,60019.99236111111,157.92058333333333,0.8054722222222223,138.0
3568,1660541,1998SV65,10:31:40.89,+00:48:20.5,2000.0,23:50,1.14,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230316,60019.993055555555,157.920375,0.8056944444444445,138.0
3569,1660542,1998SV65,10:31:40.85,+00:48:21.2,2000.0,23:52,1.14,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230316,60019.99444444444,157.9202083333333,0.805888888888889,138.0
3570,1660543,1998SV65,10:31:40.80,+00:48:22.1,2000.0,23:53,1.13,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230316,60019.99513888889,157.92,0.806138888888889,138.0
3571,1660544,1998SV65,10:31:40.76,+00:48:22.8,2000.0,23:55,1.13,WFC,45.09,180.0,Sloan r 214,,,,None,20230316,20230316,60019.99652777778,157.91983333333334,0.8063333333333333,138.0
3572,1660545,1998SV65,10:31:40.71,+00:48:23.7,2000.0,23:56,1.13,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230316,60019.99722222222,157.919625,0.8065833333333334,138.0
3573,1660546,1998SV65,10:31:40.67,+00:48:24.5,2000.0,23:58,1.13,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230316,60019.998611111114,157.91945833333332,0.8068055555555556,138.0
3574,1660547,1998SV65,10:31:40.62,+00:48:25.2,2000.0,23:59,1.13,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230316,60019.99930555555,157.91924999999998,0.807,138.0
3575,1660548,1998SV65,10:31:40.58,+00:48:26.1,2000.0,00:01,1.13,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.00069444445,157.91908333333333,0.80725,138.0
3576,1660549,1998SV65,10:31:40.53,+00:48:26.8,2000.0,00:02,1.13,WFC,45.09,180.0,Sloan r 214,,,,None,20230316,20230317,60020.001388888886,157.918875,0.8074444444444445,138.0
3577,1660550,1998SV65,10:31:40.49,+00:48:27.7,2000.0,00:04,1.13,WFC,45.11,180.0,Sloan r 214,,,,None,20230316,20230317,60020.00277777778,157.9187083333333,0.8076944444444445,138.0
3578,1660551,1998SV65,10:31:40.44,+00:48:28.3,2000.0,00:05,1.13,WFC,45.1,180.0,Sloan r 214,,,,None,20230316,20230317,60020.00347222222,157.9185,0.8078611111111111,138.0
3579,1660552,1998SV65,10:31:40.39,+00:48:29.3,2000.0,00:07,1.13,WFC,45.04,180.0,Sloan r 214,,,,None,20230316,20230317,60020.00486111111,157.91829166666665,0.808138888888889,138.0
3580,1660553,1998SV65,10:31:40.35,+00:48:30.1,2000.0,00:08,1.13,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.00555555556,157.918125,0.8083611111111112,138.0
3581,1660554,1998SV65,10:31:40.30,+00:48:30.8,2000.0,00:10,1.13,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.006944444445,157.91791666666666,0.8085555555555556,138.0
3582,1660555,1998SV65,10:31:40.26,+00:48:31.7,2000.0,00:12,1.13,WFC,45.09,180.0,Sloan r 214,,,,None,20230316,20230317,60020.00833333333,157.91774999999998,0.8088055555555556,138.0
3583,1660556,1998SV65,10:31:40.21,+00:48:32.4,2000.0,00:13,1.13,WFC,45.09,180.0,Sloan r 214,,,,None,20230316,20230317,60020.00902777778,157.91754166666666,0.809,138.0
3584,1660557,1998SV65,10:31:40.17,+00:48:33.3,2000.0,00:15,1.13,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.010416666664,157.917375,0.80925,138.0
3585,1660558,1998SV65,10:31:40.12,+00:48:34.0,2000.0,00:16,1.13,WFC,44.59,180.0,Sloan r 214,,,,None,20230316,20230317,60020.01111111111,157.91716666666665,0.8094444444444445,138.0
3586,1660559,1998SV65,10:31:40.08,+00:48:34.9,2000.0,00:18,1.13,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.0125,157.917,0.8096944444444445,138.0
3587,1660560,1998SV65,10:31:40.03,+00:48:35.7,2000.0,00:19,1.13,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.013194444444,157.91679166666665,0.8099166666666667,138.0
3588,1660561,1998SV65,10:31:39.99,+00:48:36.5,2000.0,00:21,1.14,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.01458333333,157.91662499999998,0.810138888888889,138.0
3589,1660562,1998SV65,10:31:39.94,+00:48:37.4,2000.0,00:22,1.14,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.01527777778,157.91641666666666,0.8103888888888889,138.0
3590,1660563,1998SV65,10:31:39.90,+00:48:38.0,2000.0,00:24,1.14,WFC,44.57,180.0,Sloan r 214,,,,None,20230316,20230317,60020.01666666667,157.91625,0.8105555555555556,138.0
3591,1660564,1998SV65,10:31:39.85,+00:48:38.8,2000.0,00:25,1.14,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.01736111111,157.91604166666667,0.8107777777777778,138.0
3592,1660565,1998SV65,10:31:39.81,+00:48:39.7,2000.0,00:27,1.14,WFC,44.58,180.0,Sloan r 214,,,,None,20230316,20230317,60020.01875,157.91587499999997,0.8110277777777778,138.0
3593,1660566,1998SV65,10:31:39.76,+00:48:40.5,2000.0,00:28,1.14,WFC,45.05,180.0,Sloan r 214,,,,None,20230316,20230317,60020.01944444444,157.91566666666665,0.81125,138.0
3594,1660567,1998SV65,10:31:39.72,+00:48:41.3,2000.0,00:30,1.14,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.020833333336,157.9155,0.8114722222222223,138.0
3595,1660568,1998SV65,10:31:39.67,+00:48:42.1,2000.0,00:31,1.14,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.021527777775,157.91529166666666,0.8116944444444445,138.0
3596,1660569,1998SV65,10:31:39.62,+00:48:42.9,2000.0,00:33,1.14,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.02291666667,157.91508333333334,0.8119166666666667,138.0
3597,1660570,1998SV65,10:31:39.57,+00:48:43.7,2000.0,00:35,1.14,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.024305555555,157.914875,0.812138888888889,138.0
3598,1660571,1998SV65,10:31:39.53,+00:48:44.5,2000.0,00:36,1.14,WFC,44.54,180.0,Sloan r 214,,,,None,20230316,20230317,60020.025,157.91470833333332,0.8123611111111112,138.0
3599,1660572,1998SV65,10:31:39.48,+00:48:45.4,2000.0,00:38,1.14,WFC,45.12,180.0,Sloan r 214,,,,None,20230316,20230317,60020.02638888889,157.9145,0.8126111111111112,138.0
3600,1660573,1998SV65,10:31:39.44,+00:48:46.2,2000.0,00:39,1.14,WFC,45.09,180.0,Sloan r 214,,,,None,20230316,20230317,60020.027083333334,157.91433333333333,0.8128333333333334,138.0
3601,1660574,1998SV65,10:31:39.39,+00:48:47.0,2000.0,00:41,1.15,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.02847222222,157.914125,0.8130555555555556,138.0
3602,1660575,1998SV65,10:31:39.35,+00:48:47.7,2000.0,00:42,1.15,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.02916666667,157.9139583333333,0.81325,138.0
3603,1660576,1998SV65,10:31:39.30,+00:48:48.6,2000.0,00:44,1.15,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.03055555555,157.91375,0.8135,138.0
3604,1660577,1998SV65,10:31:39.26,+00:48:49.4,2000.0,00:45,1.15,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.03125,157.91358333333335,0.8137222222222222,138.0
3605,1660578,1998SV65,10:31:39.21,+00:48:50.2,2000.0,00:47,1.15,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.032638888886,157.91337499999997,0.8139444444444445,138.0
3606,1660579,1998SV65,10:31:39.17,+00:48:50.9,2000.0,00:48,1.15,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.03333333333,157.91320833333333,0.814138888888889,138.0
3607,1660580,1998SV65,10:31:39.12,+00:48:51.8,2000.0,00:50,1.15,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.03472222222,157.91299999999998,0.8143888888888889,138.0
3608,1660581,1998SV65,10:31:39.08,+00:48:52.5,2000.0,00:51,1.16,WFC,45.11,180.0,Sloan r 214,,,,None,20230316,20230317,60020.035416666666,157.9128333333333,0.8145833333333333,138.0
3609,1660582,1998SV65,10:31:39.03,+00:48:53.4,2000.0,00:53,1.16,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.03680555556,157.912625,0.8148333333333334,138.0
3610,1660583,1998SV65,10:31:38.99,+00:48:54.1,2000.0,00:55,1.16,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.038194444445,157.91245833333332,0.8150277777777778,138.0
3611,1660584,1998SV65,10:31:38.94,+00:48:54.9,2000.0,00:56,1.16,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.03888888889,157.91225,0.81525,138.0
3612,1660585,1998SV65,10:31:38.88,+00:48:55.8,2000.0,00:58,1.16,WFC,44.59,180.0,Sloan r 214,,,,None,20230316,20230317,60020.04027777778,157.91199999999998,0.8155,138.0
3613,1660586,1998SV65,10:31:38.85,+00:48:56.5,2000.0,00:59,1.16,WFC,45.05,180.0,Sloan r 214,,,,None,20230316,20230317,60020.040972222225,157.91187499999998,0.8156944444444445,138.0
3614,1660587,1998SV65,10:31:38.80,+00:48:57.4,2000.0,01:01,1.17,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.04236111111,157.91166666666666,0.8159444444444445,138.0
3615,1660588,1998SV65,10:31:38.76,+00:48:58.1,2000.0,01:02,1.17,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.04305555556,157.9115,0.816138888888889,138.0
3616,1660589,1998SV65,10:31:38.71,+00:48:59.0,2000.0,01:04,1.17,WFC,45.05,180.0,Sloan r 214,,,,None,20230316,20230317,60020.044444444444,157.91129166666667,0.8163888888888889,138.0
3617,1660590,1998SV65,10:31:38.67,+00:48:59.8,2000.0,01:05,1.17,WFC,45.07,180.0,Sloan r 214,,,,possible clouds,20230316,20230317,60020.04513888889,157.911125,0.8166111111111112,138.0
3618,1660591,1998SV65,10:31:38.62,+00:49:00.5,2000.0,01:07,1.17,WFC,45.09,180.0,Sloan r 214,,,,None,20230316,20230317,60020.04652777778,157.91091666666665,0.8168055555555556,138.0
3619,1660592,1998SV65,10:31:38.58,+00:49:01.3,2000.0,01:08,1.18,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.04722222222,157.91075,0.8170277777777778,138.0
3620,1660593,1998SV65,10:31:38.53,+00:49:02.2,2000.0,01:10,1.18,WFC,45.05,180.0,Sloan r 214,,,,None,20230316,20230317,60020.04861111111,157.91054166666666,0.8172777777777778,138.0
3621,1660594,1998SV65,10:31:38.48,+00:49:03.1,2000.0,01:11,1.18,WFC,44.58,180.0,Sloan r 214,,,,None,20230316,20230317,60020.049305555556,157.91033333333334,0.8175277777777777,138.0
3622,1660595,1998SV65,10:31:38.44,+00:49:03.7,2000.0,01:13,1.18,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.05069444444,157.91016666666667,0.8176944444444444,138.0
3623,1660596,1998SV65,10:31:38.40,+00:49:04.6,2000.0,01:14,1.18,WFC,45.07,180.0,Sloan r 214,,,,clouds!,20230316,20230317,60020.05138888889,157.91,0.8179444444444445,138.0
3624,1660597,1998SV65,10:31:38.35,+00:49:05.3,2000.0,01:16,1.19,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.052777777775,157.90979166666668,0.8181388888888889,138.0
3625,1660598,1998SV65,10:31:38.31,+00:49:06.2,2000.0,01:17,1.19,WFC,45.08,180.0,Sloan r 214,,,,clouds!,20230316,20230317,60020.05347222222,157.90962499999998,0.8183888888888888,138.0
3626,1660599,1998SV65,10:31:38.26,+00:49:07.2,2000.0,01:19,1.19,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.05486111111,157.90941666666666,0.8186666666666667,138.0
3627,1660600,1998SV65,10:31:38.21,+00:49:07.7,2000.0,01:21,1.2,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.05625,157.90920833333334,0.8188055555555556,138.0
3628,1660601,1998SV65,10:31:38.17,+00:49:08.8,2000.0,01:22,1.2,WFC,45.05,180.0,Sloan r 214,,,,clouds but platesolve working again,20230316,20230317,60020.05694444444,157.90904166666667,0.8191111111111111,138.0
3629,1660602,1998SV65,10:31:38.12,+00:49:09.4,2000.0,01:24,1.2,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.058333333334,157.90883333333332,0.8192777777777778,138.0
3630,1660603,1998SV65,10:31:38.07,+00:49:10.3,2000.0,01:25,1.2,WFC,45.09,180.0,Sloan r 214,,,,None,20230316,20230317,60020.05902777778,157.90862499999997,0.8195277777777777,138.0
3631,1660604,1998SV65,10:31:38.03,+00:49:11.0,2000.0,01:27,1.21,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.06041666667,157.90845833333333,0.8197222222222222,138.0
3632,1660605,1998SV65,10:31:37.98,+00:49:11.9,2000.0,01:28,1.21,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.061111111114,157.90825,0.8199722222222222,138.0
3633,1660606,1998SV65,10:31:37.94,+00:49:12.7,2000.0,01:30,1.21,WFC,45.03,180.0,Sloan r 214,,,,None,20230316,20230317,60020.0625,157.9080833333333,0.8201944444444444,138.0
3634,1660607,1998SV65,10:31:37.89,+00:49:13.4,2000.0,01:31,1.22,WFC,45.08,180.0,Sloan r 214,,,,None,20230316,20230317,60020.06319444445,157.907875,0.8203888888888888,138.0
3635,1660608,1998SV65,10:31:37.85,+00:49:14.3,2000.0,01:33,1.22,WFC,45.09,180.0,Sloan r 214,,,,None,20230316,20230317,60020.06458333333,157.90770833333332,0.8206388888888889,138.0
3636,1660609,1998SV65,10:31:37.80,+00:49:15.1,2000.0,01:34,1.22,WFC,44.49,180.0,Sloan r 214,,,,None,20230316,20230317,60020.06527777778,157.9075,0.820861111111111,138.0
3637,1660610,1998SV65,10:31:37.76,+00:49:15.9,2000.0,01:36,1.23,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.066666666666,157.90733333333333,0.8210833333333333,138.0
3638,1660611,1998SV65,10:31:37.71,+00:49:16.6,2000.0,01:37,1.23,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.06736111111,157.90712499999998,0.8212777777777778,138.0
3639,1660612,1998SV65,10:31:37.67,+00:49:17.5,2000.0,01:39,1.23,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.06875,157.90695833333334,0.8215277777777777,138.0
3640,1660613,1998SV65,10:31:37.62,+00:49:18.2,2000.0,01:41,1.24,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.07013888889,157.90675,0.8217222222222222,138.0
3641,1660614,1998SV65,10:31:37.57,+00:49:19.1,2000.0,01:42,1.24,WFC,45.07,180.0,Sloan r 214,,,,None,20230316,20230317,60020.07083333333,157.90654166666667,0.8219722222222222,138.0
3642,1660615,1998SV65,10:31:37.53,+00:49:19.9,2000.0,01:44,1.24,WFC,44.57,180.0,Sloan r 214,,,,None,20230316,20230317,60020.072222222225,157.906375,0.8221944444444444,138.0
3643,1660616,1998SV65,10:31:37.49,+00:49:20.7,2000.0,01:45,1.25,WFC,45.06,180.0,Sloan r 214,,,,None,20230316,20230317,60020.072916666664,157.90620833333332,0.8224166666666667,138.0
3644,1660617,1998SV65,10:31:37.44,+00:49:21.5,2000.0,01:47,1.25,WFC,45.11,180.0,Sloan r 214,,,,None,20230316,20230317,60020.07430555556,157.906,0.8226388888888889,138.0
